tx_id	gene_id	stat1	stat2
602	26921	-7.815364870547514	-0.16035321838836558
604	26921	-7.886219708540016	-43.882435044826195
605	26921	-5.021987183428608	-21.252232192519898
606	26921	44.881820095390516	-7.9272410219185785
607	26921	-11.37303620665745	-6.411077810792415
608	26921	-1.7905159438019844	-60.57067865102455
609	26921	57.07085465036781	-2.0923912691728317
613	26921	-1.009748853288084	-84.48117337754317
614	26921	-13.598407038213939	-5.797448687220692
615	26921	-6.647694352740622	-10.940750261177064
619	16178	4.854599789048781	11.224759142752184
620	16178	-3.7560287166977346	-6.505826092338616
621	16178	-5.61876363549783	-21.57259234264719
622	16178	-3.4391723412845927	-8.351995442355975
624	16177	0.9049664713922118	-14.069319478872037
626	16177	15.98508771145826	3.028813683105743
629	107527	-0.8856511213888397	-10.747324867618957
630	107527	32.42398488454552	-20.148074410973717
631	107527	18.922623469517	-6.971763128243026
633	17082	-1.1363989550614066	12.110320086159208
634	17082	-15.329020028905981	-4.026897898066876
635	17082	-5.211173175525201	-71.48091146663796
636	17082	-4.898704531384743	-3.1917937803146943
637	17082	1.4146329828458168	-21.502689159619383
638	16182	39.00596033000462	-3.1447735679436715
639	16182	68.79236921493282	-3.2514633858171087
640	16182	46.42743176951308	-0.18234710434974172
641	16182	-1.3315096432894447	-38.604100685042965
642	16182	-17.565273955576373	-10.393870798387974
643	16182	-3.8877986407174348	-11.573973372729881
644	16174	2.676216692198836	-57.82729594406684
648	110895	8.45013004067436	-5.3379329724538405
652	226999	9.62527968484271	-4.8221337235748525
653	226999	20.529282882493938	-21.720288149216145
656	381339	-13.952743497994675	-7.198597585468742
668	18993	25.489291369000654	-1.6546358368058867
670	69527	-4.465572164272222	18.600417712784004
675	69527	5.24408100483767	-21.004671503976265
678	93690	0.7455117717373456	-9.77817165256075
685	98404	12.845002949115164	-4.4765464474576895
689	17974	0.7402494847841983	-11.987562972543454
691	17974	-16.67475097585663	-12.317587045416879
694	17974	22.094878943203263	-1.6425600655763692
695	17974	11.580797050490274	-3.2573550146273966
697	78896	-2.6565162527822235	20.85241911071407
704	22019	3.5443353314004207	-9.509134556423314
707	22019	4.0211593610539005	-15.199143158650973
708	22019	6.630584056830063	-9.59383291193573
709	22019	49.22538497932459	-13.387567424976627
710	22019	-2.1905037893347585	11.72957402067982
711	22019	5.041961516539725	-34.801163786717005
713	246229	35.05151619207279	-8.659481732628379
715	246229	31.62543070130757	-13.180827822044813
717	246229	34.35789331141072	-9.66668883913647
718	246229	-5.774680010595567	-34.49677603933062
720	22592	60.07448190878488	-59.124876045719404
728	70676	2.001026127905489	-7.939933283346922
729	70676	56.00555534120588	-48.69277464293758
730	70676	-13.509026860307117	-27.974396399524704
732	70676	0.6295075906271245	-19.50473188747725
735	70676	12.499145709692156	1.4819699381007427
740	12825	-7.152421872227963	-9.47956599787642
745	12825	-7.52688968217742	-20.16251436563468
746	12825	-9.385387036068938	-17.358570205648917
751	73674	-10.525132793387366	-64.31691358377458
754	73674	-4.371595331803989	-4.75639195245188
759	73674	9.935375188769456	-6.975889165476267
765	227058	-20.1421049792072	-13.093612655627956
769	227058	6.359413001168754	-26.078189606373122
772	100101919	12.366750464165703	5.75127210948243
773	100101919	20.37574018240435	6.447136458096047
798	56363	39.03527976601762	-24.077276410077097
799	56363	22.703242913878846	-25.31220107572242
803	20324	-17.2673039911433	-4.597258435968889
804	20849	-6.015067080067819	-4.457088677655214
805	20849	-3.5204645658261686	-5.240274936533762
809	20846	21.105717082706835	-2.061272122236848
810	20846	-1.0567133400377446	-12.092891590105827
811	20846	-12.586486280601719	-3.1300474182508857
812	20846	50.53307124282344	-39.953853826711445
813	20846	27.341738753878882	-51.169922137592664
814	20846	7.122908174730773	-7.111726704375153
817	20846	36.543258309774345	-15.792162346532008
819	20846	-13.387742872349724	-11.879298782664772
820	20846	19.82460893369401	-16.71805515058024
824	227094	-5.229123763134219	-5.478854387609323
825	227094	20.512365655521375	-4.398381092524332
826	227094	-0.6082195466007423	-9.974849962591717
828	227094	18.988821390943528	-41.68371800981901
834	227095	40.06552845178176	-4.056455736684498
836	227095	0.21870270950696385	-7.146858023814517
840	17700	30.52675910856277	-3.684088732745886
841	17700	-11.88434035147979	-2.974088551639222
845	227102	-7.216044404360153	-13.612741529039864
846	227102	15.192177113881781	2.5788842137791206
847	72085	11.321639190717878	-27.41337434137018
848	72085	-20.5222282043373	-14.413773048992923
851	72085	-13.640374520823752	-2.288213081960545
852	72085	-2.007810155891212	-20.31061676168541
859	78016	8.657794043344879	2.4486689521312694
860	78016	-1.0188325571522248	11.243473662376466
867	67876	18.72562416061958	-12.848882548885564
868	67876	28.77016133363476	-39.690871629057256
872	15528	16.710548288629393	-22.557587455192994
875	19070	1.6805019982488583	-5.368345547973084
876	19070	-0.5198190618089897	-5.506936409864064
878	19070	-17.532373591422697	-18.703276876237588
879	19070	2.9798278226348245	-4.563454091028132
880	19070	-5.718500578955633	-3.341388018950013
885	212679	-9.740095828040912	5.2955566428104035
887	227120	-1.799062310475403	-2.180864451559965
904	73467	10.149431727436575	12.246175052017655
907	68115	-19.927484886885825	-4.097190637851585
910	67198	-4.2727928720542865	-5.223714271430014
912	67198	1.1663728358270642	6.21492147500029
915	67198	-8.93207570054953	-2.7270630242407763
917	67198	10.017088274976752	-28.736101937675922
919	67198	12.342897618471921	-28.593219602567988
923	67198	-0.33036159275991744	-6.051605561983332
925	68549	-24.658981937600274	15.452616492398668
927	11761	25.714581458666377	-11.864976852132266
930	71724	-2.052992574681995	-49.42506931105145
932	71724	19.535798447630107	-0.4640337285696635
934	71872	8.21299473109644	-19.699409018016794
939	213043	10.246732348183503	-7.338995805034465
940	66882	8.17659446374088	-2.149800573888114
941	66882	-2.0979317122850865	-87.33208642196078
942	66882	11.34503316625521	-12.70526378036081
943	66882	-9.454088311238928	-15.402513758699484
944	65102	25.707690326979556	-39.7075704040391
945	65102	-4.61038338884354	-18.9555850102086
946	65102	72.50320061364633	-1.3146753722419615
947	65102	-16.510488956881872	-7.273234262914744
948	65102	-4.639872429660149	-16.250167211621516
955	66495	24.761395882777272	-78.01030359252307
967	12633	15.303976406359906	-9.76118722461303
968	12633	-5.894810385150003	-24.180500587099544
969	12633	-9.967807422075223	-7.806245938175964
971	12633	4.334271141320899	-15.293161801309779
975	12370	-0.14307413166913388	-10.961540444364813
976	12370	-17.902812372640604	12.742962622151131
978	12370	1.0365320140155307	-25.15159635844672
979	12370	5.706909470773713	-0.4355610253588315
982	227154	5.241791909455246	-28.95842375903654
983	227154	-10.550170426026815	-4.186837317881394
984	227154	14.283998349078871	-4.791637459560689
985	227154	41.357104108777214	-11.533352734560726
986	227154	4.5623640317981256	-6.833814079793928
994	271697	-11.355884703743431	6.82111122896229
995	271697	-4.356454696919051	8.737803716976396
999	14369	10.383108586608202	-14.436076758564658
1000	381260	-6.47045631318269	-4.495899032024083
1001	381260	-21.57646335015277	9.37588878116209
1005	381260	26.52752460084627	-23.608512684653185
1010	381260	-8.294776116245181	17.165845763900737
1013	55989	-5.735602707682829	-4.020058279639748
1014	55989	45.11701827013606	-13.404664166316817
1017	55989	-7.74144929605405	-15.056098753541198
1018	55989	25.371946205678878	-27.050479001327652
1019	55989	-12.606828788187753	-41.79217339692197
1024	55989	-3.545424030739777	-1.2239019563353837
1025	55989	-0.7355601913647835	-1.952383986185783
1026	55989	-11.686514244243556	-14.837052245002479
1027	55989	-6.347482649089092	-7.296227337135534
1029	55989	-0.28841552928314446	-12.754102015338518
1031	12168	20.120879062017906	-8.881283916160395
1035	72750	-16.505465434251093	-5.986952310328972
1037	72750	-3.4975423921126843	-6.676744335359402
1039	241066	22.69219315636451	-14.420613010124379
1041	241066	-5.388091599775925	-5.282911768090944
1043	241066	2.2729192167294205	20.65142190762877
1044	241066	4.922285700644314	8.52357969410921
1045	241066	2.6783501533168312	-11.557716545040297
1046	241066	6.532576794713815	-2.3077210327265245
1049	241066	-1.2270866097738007	-44.63237763895442
1050	269198	-4.136765135921203	16.8876111284302
1052	269198	-26.431489520289784	-2.698016803031393
1055	269198	-0.9294101847947203	-42.47903183907013
1056	269198	12.908540890799612	-17.09325505696523
1058	269198	16.0619652260445	-2.9657825879306614
1061	77951	-5.552783513132517	-12.570351370334436
1062	77951	53.385087293254486	-17.52784417239822
1064	329165	8.592732588864742	-4.700086046148367
1065	329165	3.78947575376657	-31.497604059541622
1066	329165	38.16800338405557	-40.01961206157547
1067	329165	-7.184662213192593	-22.238037182220488
1069	329165	-4.503386239247119	-10.0456057186645
1070	329165	71.92357440149289	-58.08024474152004
1072	329165	0.33387561662663856	-11.078196801214691
1073	329165	49.0070526422492	-41.126783884802066
1074	329165	-14.38506644914523	-1.0770460423919705
1075	329165	-1.9051680204290142	-34.66115270097326
1080	12487	3.7842390363683185	1.5053043819110035
1089	12477	3.0003854520579756	11.953046042256133
1090	12477	-10.056362595108368	-4.405930554919644
1091	54167	0.19259274625370804	-14.898208513574795
1092	54167	-10.77420653111982	-0.4954347122445724
1103	72823	21.38109975732847	-13.268039767853143
1106	72823	32.543252695819376	-6.29634684667895
1107	72823	-22.249876964874126	-7.788035158278504
1115	18187	37.070803869004294	-15.582441777168995
1116	18187	-12.41044496808491	-0.7755751163517383
1117	18187	13.643078069478987	-10.81171838370296
1118	18187	19.79707914427825	-8.856281656338997
1119	18187	-1.9988982810143319	-56.498982509260244
1120	18187	-6.451139568597918	-15.59152695431658
1132	55949	4.959630637261508	-30.196965421534138
1133	55949	13.164561021433608	-8.316908588759127
1134	55949	26.499084598461145	-7.792111634287853
1136	55949	-20.523369839019526	-51.89305721291535
1137	55949	-16.363792680590244	-1.3186272832809136
1139	55949	42.91207023564549	-20.250339065608667
1140	55949	31.398865413346414	-4.4873707292652485
1148	73884	13.058668467230463	-10.465275065726065
1149	73884	21.45535221333181	-10.427789029974967
1150	73884	9.171749176410033	-11.362032089749194
1152	23792	-26.60922798465681	-4.171766461262999
1155	23792	33.30831289916459	-9.870716478090069
1156	23792	-4.849875965623248	-2.515019413975117
1165	75619	2.306168306312018	-7.4400384098946395
1177	12912	-2.9515780088357726	-12.94762993930647
1178	12912	26.15894862236232	-11.229510411911829
1180	12912	-3.4847244895561094	-2.529549888555573
1181	12912	15.555112976647433	-11.823418787868242
1182	12912	-3.906849786389791	-17.314689341543634
1184	12912	-10.927872091015058	-43.72661798857229
1185	12912	36.300315313207946	-18.366280266264347
1190	227210	22.227000338228226	-0.7152048778909469
1191	227210	51.727867174693586	-11.058030356526162
1192	227210	1.954617977379096	-18.418478365842038
1193	227210	33.75008237484521	-53.87180747567244
1199	18711	59.26257162057235	-3.636899822678486
1203	18711	-2.8148211503896654	-52.47644913673488
1206	18711	-13.229511127552154	-17.142805595673536
1207	18711	-2.393515671381162	-11.771999733612603
1209	213527	-2.140412399853833	-0.24466200951488604
1210	213527	1.5168050450931971	-7.7364847113411415
1212	12969	51.369149319578476	-22.75015652496131
1213	12969	-3.2614389250534814	-9.211108686009773
1216	17756	11.190139674147463	-4.551453827426476
1217	17756	-2.2768406489553112	-37.979934752759426
1218	17756	0.6135212557509764	-17.158122344879057
1221	17756	9.421729905187867	-37.962191896818474
1222	17756	39.846440881109594	-3.0581658899373094
1224	17756	3.6395513247233406	-5.601329870132936
1227	17756	21.385269600933402	-5.985318024857249
1228	17756	7.788600297835346	-3.308950172413925
1229	17756	9.147732708556344	-16.315794418585185
1230	17756	-5.743945521843834	8.88993034144393
1231	17756	16.268812141946768	-1.7986049340709047
1233	17756	-3.8095673929401297	-9.597177962012523
1237	17756	-1.0578416764975176	-1.749149713596343
1238	17756	42.12150803142514	-0.4072237753685348
1239	17756	38.822517184367406	-11.803138732174114
1240	17756	-10.89991872411238	-22.747265186820968
1242	329178	-8.730710004174634	-13.518238047412757
1248	66646	-13.580790593706142	-27.713487445781848
1249	66646	5.455415778594965	-4.318766587533855
1250	66646	4.945226037553983	-11.15479573145241
1251	66646	10.923440620651888	-28.35113687132199
1252	66646	16.564731426556737	-7.048067694261038
1259	227231	-6.018928459850164	-8.540707739308605
1274	66722	-9.936985910987143	-2.6305268213425057
1275	66722	30.803551682247125	-12.783553154859142
1280	320460	7.510613026063233	12.800308885493816
1282	320460	-15.091665373287011	14.733333890401832
1283	320460	-0.9514745084928676	15.517712820054701
1284	108147	-8.959478227564988	-1.7054580754389626
1307	271711	-20.707510705419637	-49.15983451212541
1308	271711	4.503603935644301	-35.134083514092666
1309	22596	-0.7921170925858824	16.746631580580054
1311	54380	-0.9736926751308099	-11.691590158257908
1312	54380	6.484576254036979	-20.172734354845502
1316	54380	26.473954931897616	-7.420320898338941
1317	54380	6.167925134501598	-13.288880293487441
1323	19981	-6.164358428735284	7.816414941674699
1325	19981	-7.347992519212811	3.888367336485918
1327	16008	-1.3180279304118105	-13.439601158511906
1328	16008	9.300509597368553	-14.883102467064633
1341	435626	-10.396803527020415	-11.667023780641689
1342	435626	-1.8430886884238382	-1.6401138972519536
1343	12765	29.01801780503741	-8.129947310179706
1344	12765	-1.0828009123448614	-44.670408244182006
1346	76709	-6.984206675943902	-46.46979692318005
1347	76709	-2.7594516842553976	-16.829592376693718
1348	76709	33.439456360859396	-1.4754459820444232
1349	76709	16.50131883642408	-6.545235736695963
1350	227289	12.366758000816054	-13.465881275871613
1352	56695	4.172935714853133	-6.061418228171861
1353	56695	12.308252894712753	-12.66968819991343
1356	56695	-5.584569123481328	-23.041354588593613
1361	56695	18.161120067909987	-4.5012017313513875
1363	241112	-5.063335421892394	-15.662084299811887
1364	241112	-14.205655046957444	-5.120035939465718
1365	241112	3.839788970523773	-8.460058271015825
1367	18173	58.37553653194306	-12.371076392673595
1369	18173	24.027430187191847	-10.085654287669652
1378	227292	11.652533899462602	0.9240593412741069
1380	227292	10.765671692794566	-19.43831565731678
1382	22349	-6.085571783162244	8.167486249036497
1383	22349	-2.0224085511028376	-0.8851899295735676
1386	58184	-2.7324810681192524	-5.175260831714212
1389	18802	-4.686997797820871	-9.246340909539867
1390	18802	21.125018517891476	-1.0351208450897318
1391	18802	-11.973635023654117	-5.760575622705158
1393	18802	25.9909839633832	-19.83852729074311
1394	18802	25.9245745867768	-7.781579314239152
1396	18802	-11.986223590687484	-11.040079425457169
1397	18802	19.184759937016004	-13.535305648660835
1400	66821	24.302266523445084	-6.12140306539842
1401	66821	-5.572154819416083	9.075832418100255
1402	66821	8.449042414080717	-12.156745503863643
1404	269209	-7.822018456194034	-27.387783707709097
1406	269209	33.321342546084026	-0.04406684523001033
1407	269209	7.4947415977968745	-36.392549490410644
1408	269209	49.557461748694934	-4.633298470035397
1409	269209	-14.589707285369155	-1.6127529303227237
1413	67534	-0.5129788612536124	-2.0525727047539717
1414	67534	-5.269251761255978	-11.617816796993822
1416	67534	-1.9726486907629908	-9.36616647431152
1417	67534	-6.29578742686005	-12.84416994406412
1424	104086	-8.338435805350006	8.473733429140607
1428	22420	5.787223746164499	-20.327624814755822
1430	22409	-10.875807140769272	-27.776174120565006
1431	22409	44.520927946688495	-20.529692743614
1433	12570	-11.862065853137507	-39.12794667822642
1436	227298	3.0323745418583896	-39.79058235492117
1437	227298	15.98967860479442	-33.60555976950004
1438	227298	17.602060172778756	-2.494938909302385
1439	227298	-3.0174666386638034	-26.02299170278549
1440	227298	2.385059859852031	-52.46279928367234
1441	227298	28.837924554290325	-3.3829170915518225
1443	227298	-14.564659170764259	-4.055002992293259
1444	68818	-7.817397115320819	-9.989773765046223
1446	68818	9.612069429498309	-4.2734755305638785
1447	68818	-4.447819783369916	-0.745391520771348
1452	68818	41.10011981913001	-14.993530713371825
1457	52231	20.19761590064507	-6.76387946899937
1458	52231	2.1650025724426754	-6.668234876411892
1459	52231	-15.077573175366801	-0.6054159077733825
1461	20872	0.783006759787254	-43.372765753511615
1463	20872	-3.1641586819699308	-12.462713739130603
1464	20872	-1.0234651352059783	-35.155527102916466
1465	20872	-11.815592270556854	-10.12740839613559
1468	20872	14.959741314897737	-12.190139701723714
1469	20872	-10.389564403070331	-5.02368155250438
1477	56812	-2.2622198144240975	-11.43059379907424
1478	56812	11.442774883540569	-9.674429855414536
1479	56812	-7.83515789013048	-11.184067861863543
1480	56812	17.48974217040193	-0.5869242487988856
1481	56812	-13.165104016516926	-5.32480233458116
1482	56812	-28.097746789605416	-15.658102802260213
1483	56812	13.949039723575575	-3.4010739077829175
1484	56812	25.21619480882999	-4.408504670680118
1488	56812	-2.8584542359138387	-2.7805816088620174
1491	13346	5.041262545916082	-0.2538300271991411
1494	11790	-11.559165250836717	-5.199861187838008
1495	11790	-1.271486068256622	-3.018666753205019
1496	11790	-19.41518376040618	-5.9787372337580456
1498	11790	11.811808914385217	8.962934183074452
1501	11790	55.79732584629483	-35.41519809802297
1503	11790	32.2203678084597	-7.923252351687183
1504	11790	-0.27346966413741797	-3.1539838601284096
1505	11790	-0.3333034227591927	-60.81627119986199
